#N Time vx wz 
1390 590000 0.2 0
1391 590000 0.2 0
1392 590000 0.2 0
1393 590000 0.2 0
1394 590000 0.2 0
1395 590000 0.2 0
1396 590000 0.2 0
1397 590000 0.2 0
1398 590000 0.2 0
1399 590000 0.2 0
1400 590000 0.2 0
1401 590000 0.2 0
1402 590000 0.2 0
1403 590000 0.2 0
1404 590000 0.2 0
1405 590000 0.2 0
1406 590000 0.2 0
1407 590000 0.2 0
1408 590000 0.2 0
1409 590000 0.2 0
1410 590000 0.2 0
1411 590000 0.2 0
1412 590000 0.2 0
1413 590000 0.2 0
1414 590000 0.2 0
1415 590000 0.2 0
1416 590000 0.2 0
1417 590000 0.2 0
1418 590000 0.2 0
1419 590000 0.2 0
1420 590000 0.2 0
1421 590000 0.2 0
1422 590000 0.2 0
1423 590000 0.2 0
1424 600000 0.2 0
1425 600000 0.2 0
1426 600000 0.2 0
1427 600000 0.2 0
1428 600000 0.2 0
1429 600000 0.2 0
1430 600000 0.2 0
1431 600000 0.2 0
1432 600000 0.2 0
1433 600000 0.2 0
1434 600000 0.2 0
1435 600000 0.2 0
1436 600000 0.2 0
1437 600000 0.2 0
1438 600000 0.2 0
1439 600000 0.2 0
1440 600000 0.2 0
1441 600000 0 0
1442 610000 0 0
1443 610000 0 0
1444 610000 0 0
1445 610000 0 0
1446 610000 0 0
1447 610000 0 0
1448 610000 0 0
1449 610000 0 0
1450 610000 0 0
1451 610000 0 0
1452 610000 0 0
1453 610000 0 0
1454 610000 0 0
1455 610000 0 0
1456 610000 0 0
1457 610000 0 0
1458 610000 0 0
1459 610000 0 0
1460 610000 0 0
1461 610000 0 0
1462 610000 0 0
1463 610000 0 0
1464 610000 0 0
1465 610000 0 0
1466 610000 0 0
1467 610000 0 0
1468 610000 0 0
1469 610000 0 0
1470 610000 0 0
1471 610000 0 0
1472 610000 0 0
1473 620000 0 0
1474 620000 0 0
1475 620000 0 0
1476 620000 0 0
1477 620000 0 0
1478 620000 0 0
1479 620000 0 0
1480 620000 0 0
1481 620000 0 0
1482 620000 0 0
1483 620000 0 0
1484 620000 0 0
1485 620000 0 0
1486 620000 0 0
1487 620000 0 0
1488 620000 0 0
1489 620000 0 0
1490 620000 0 0
1491 620000 0 0
1492 620000 0 0
1493 620000 0 0
1494 630000 0 0
1495 630000 0 0
1496 630000 0 0
1497 630000 0 0
1498 630000 0 0
1499 630000 0 0
1500 630000 0 0
1501 630000 0 0
1502 630000 0 0
1503 630000 0 0
1504 630000 0 0
1505 630000 0 0
1506 630000 0 0
1507 630000 0 0
1508 630000 0 0
1509 630000 0 0
1510 630000 0 0
1511 630000 0 0
1512 630000 0 0
1513 630000 0 0
1514 630000 0 0
1515 630000 0 0
1516 630000 0 0
1517 630000 0 0
1518 630000 0 0
1519 640000 0 0
1520 640000 0 0
1521 640000 0 0
1522 640000 0 0
1523 640000 0 0
1524 640000 0 0
1525 650000 0 0
1526 650000 0 0
1527 650000 0 0
1528 650000 0 0
1529 650000 0 0
1530 650000 0 0
1531 650000 0 0
1532 650000 0 0
1533 650000 0 0
1534 650000 0 0
1535 650000 0 0
1536 650000 0 0
1537 650000 0 0
1538 650000 0 0
1539 650000 0 0
1540 650000 0 0
1541 650000 0 0
1542 650000 0 0
1543 650000 0 0
1544 650000 0 0
1545 650000 0 0
1546 650000 0 0
1547 660000 0 0
1548 660000 0 0
1549 660000 0 0
1550 660000 0 0
1551 660000 0 0
1552 660000 0 0
1553 660000 0 0
1554 660000 0 0
1555 660000 0 0
1556 660000 0 0
1557 660000 0 0
1558 660000 0 0
1559 660000 0 0
1560 660000 0 0
1561 660000 0 0
1562 660000 0 0
1563 670000 0 0
1564 670000 0 0
1565 670000 0 0
1566 670000 0 0
1567 670000 0 0
1568 670000 0 0
1569 670000 0 0
1570 670000 0 0
1571 670000 0 0
1572 670000 0 0
1573 670000 0 0
1574 670000 0 0
1575 670000 0 0
1576 670000 0 0
1577 670000 0 0
1578 670000 0 0
1579 670000 0 0
1580 670000 0 0
1581 670000 0 0
1582 670000 0 0
1583 670000 0 0
1584 670000 0 0
1585 670000 0 0
1586 670000 0 0
1587 670000 0 0
1588 670000 0 0
1589 670000 0 0
1590 670000 0 0
1591 670000 0 0
1592 670000 0 0
1593 670000 0 0
1594 670000 0 0
1595 670000 0 0
1596 680000 0 0
1597 680000 0 0
1598 680000 0 0
1599 680000 0 0
1600 680000 0 0
1601 680000 0 0
1602 680000 0 0
1603 680000 0 0
1604 680000 0 0
1605 680000 0 0
1606 680000 0 0
1607 680000 0 0
1608 680000 0 0
1609 680000 0 0
1610 680000 0 0
1611 690000 0 0
1612 690000 0 0
1613 690000 0 0
1614 690000 0 0
1615 690000 0 0
1616 690000 0 0
1617 690000 0 0
1618 690000 0 0
1619 700000 0 0
1620 700000 0 0
1621 700000 0 0
1622 700000 0 0
1623 700000 0 0
1624 700000 0 0
1625 700000 0 0
1626 700000 0 0
1627 700000 0 0
1628 700000 0 0
1629 700000 0 0
1630 700000 0 0
1631 700000 0 0
1632 700000 0 0
1633 700000 0 0
1634 700000 0 0
1635 700000 0 0
1636 700000 0 0
1637 700000 0 0
1638 700000 0 0
1639 700000 0 0
1640 700000 0 0
1641 700000 0 0
1642 700000 0 0
1643 700000 0 0
1644 700000 0 0
1645 700000 0 0
1646 700000 0 0
1647 700000 0 0
1648 700000 0 0
1649 700000 0 0
1650 700000 0 0
1651 700000 0 0
1652 700000 0 0
1653 700000 0 0
1654 700000 0 0
1655 710000 0 0
1656 710000 0 0
1657 710000 0 0
1658 710000 0 0
1659 710000 0 0
1660 710000 0 0
1661 710000 0 0
1662 710000 0 0
1663 710000 0 0
1664 710000 0 0
1665 710000 0 0
1666 710000 0 0
1667 710000 0 0
1668 710000 0 0
1669 710000 0 0
1670 710000 0 0
1671 720000 0 0
1672 720000 0 0
1673 720000 0 0
1674 720000 0 0
1675 720000 0 0
1676 720000 0 0
1677 720000 0 0
1678 720000 0 0
1679 720000 0 0
1680 720000 0 0
1681 720000 0 0
1682 720000 0 0
1683 720000 0 0
1684 720000 0 0
1685 720000 0 0
1686 720000 0 0
1687 720000 0 0
1688 720000 0 0
1689 720000 0 0
1690 720000 0 0
1691 720000 0 0
1692 720000 0 0
1693 720000 0 0
1694 720000 0 0
1695 720000 0 0
1696 720000 0 0
1697 720000 0 0
1698 720000 0 0
1699 720000 0 0
1700 720000 0 0
1701 720000 0 0
1702 730000 0 0
1703 730000 0 0
1704 730000 0 0
1705 730000 0 0
1706 730000 0 0
1707 740000 0 0
1708 740000 0 0
1709 740000 0 0
1710 740000 0 0
1711 740000 0 0
1712 740000 0 0
1713 740000 0 0
1714 740000 0 0
1715 740000 0 0
1716 740000 0 0
1717 740000 0 0
1718 740000 0 0
1719 740000 0 0
1720 740000 0 0
1721 740000 0 0
1722 740000 0 0
1723 740000 0 0
1724 740000 0 0
1725 740000 0 0
1726 750000 0 0
1727 750000 0 0
1728 750000 0 0
1729 750000 0 0
1730 750000 0 0
1731 750000 0 0
1732 750000 0 0
1733 750000 0 0
1734 750000 0 0
1735 750000 0 0
1736 750000 0 0
1737 750000 0 0
1738 750000 0 0
1739 750000 0 0
1740 750000 0 0
1741 750000 0 0
1742 750000 0 0
1743 750000 0 0
1744 750000 0 0
1745 750000 0 0
1746 750000 0 0
1747 750000 0 0
1748 750000 0 0
1749 750000 0 0
